Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL9594,Agilent-015325 Mouse Whole Genome ChIP-on-Chip Set 244K - 10 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9595,Agilent-015327 Mouse Whole Genome ChIP-on-Chip Set 244K - 11 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9596,Agilent-015328 Mouse Whole Genome ChIP-on-Chip Set 244K - 12 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9597,Agilent-015329 Mouse Whole Genome ChIP-on-Chip Set 244K - 13 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9598,Agilent-015330 Mouse Whole Genome ChIP-on-Chip Set 244K - 14 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9599,Agilent-015332 Mouse Whole Genome ChIP-on-Chip Set 244K - 15 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9600,Agilent-015333 Mouse Whole Genome ChIP-on-Chip Set 244K - 16 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9601,Agilent-015334 Mouse Whole Genome ChIP-on-Chip Set 244K - 17 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9602,Agilent-015335 Mouse Whole Genome ChIP-on-Chip Set 244K - 18 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9603,Agilent-015336 Mouse Whole Genome ChIP-on-Chip Set 244K - 19 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9604,Agilent-015337 Mouse Whole Genome ChIP-on-Chip Set 244K - 20 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9605,Agilent-015339 Mouse Whole Genome ChIP-on-Chip Set 244K - 21 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9606,Agilent-015340 Mouse Whole Genome ChIP-on-Chip Set 244K - 22 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9607,Agilent-015341 Mouse Whole Genome ChIP-on-Chip Set 244K - 23 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9608,Agilent-015343 Mouse Whole Genome ChIP-on-Chip Set 244K - 24 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9609,Agilent-015344 Mouse Whole Genome ChIP-on-Chip Set 244K - 25 of 25 (Probe Name version),in situ oligonucleotide,Mus musculus,237203,3,2,Agilent Technologies,"Nov 12, 2009"
GPL9611,Illumina Genome Analyzer II (Saccharomyces cerevisiae; Saccharomyces paradoxus),high-throughput sequencing,Saccharomyces cerevisiae;Saccharomyces paradoxus,0,7,1,GEO,"Nov 12, 2009"
GPL9612,Agilent-014818 Human Whole Genome ChIP-on-Chip Set 244K - 1 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9613,Illumina Genome Analyzer II (Saccharomyces cerevisiae x Saccharomyces paradoxus),high-throughput sequencing,Saccharomyces cerevisiae x Saccharomyces paradoxus,0,5,1,GEO,"Nov 12, 2009"
GPL9614,Agilent-014819 Human Whole Genome ChIP-on-Chip Set 244K - 2 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9615,Agilent-014820 Human Whole Genome ChIP-on-Chip Set 244K - 3 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9616,Agilent-014821 Human Whole Genome ChIP-on-Chip Set 244K - 4 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9617,Agilent-014822 Human Whole Genome ChIP-on-Chip Set 244K - 5 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9618,Agilent-014823 Human Whole Genome ChIP-on-Chip Set 244K - 6 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9619,Agilent-014824 Human Whole Genome ChIP-on-Chip Set 244K - 7 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9620,Agilent-014825 Human Whole Genome ChIP-on-Chip Set 244K - 8 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,216940,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9621,Agilent-014826 Human Whole Genome ChIP-on-Chip Set 244K - 9 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9622,Agilent-014827 Human Whole Genome ChIP-on-Chip Set 244K - 10 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,217268,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9623,Agilent-014828 Human Whole Genome ChIP-on-Chip Set 244K - 11 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9624,Agilent-014829 Human Whole Genome ChIP-on-Chip Set 244K - 12 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9625,Agilent-014830 Human Whole Genome ChIP-on-Chip Set 244K - 13 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9626,Agilent-014831 Human Whole Genome ChIP-on-Chip Set 244K - 14 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9627,Agilent-014832 Human Whole Genome ChIP-on-Chip Set 244K - 15 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9628,Agilent-014833 Human Whole Genome ChIP-on-Chip Set 244K - 16 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9629,Agilent-014834 Human Whole Genome ChIP-on-Chip Set 244K - 17 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9630,Agilent-014835 Human Whole Genome ChIP-on-Chip Set 244K - 18 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9631,Agilent-014836 Human Whole Genome ChIP-on-Chip Set 244K - 19 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9632,Agilent-014837 Human Whole Genome ChIP-on-Chip Set 244K - 20 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9633,Agilent-014838 Human Whole Genome ChIP-on-Chip Set 244K - 21 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9634,Agilent-014839 Human Whole Genome ChIP-on-Chip Set 244K - 22 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9635,Agilent-014840 Human Whole Genome ChIP-on-Chip Set 244K - 23 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9636,Agilent-014841 Human Whole Genome ChIP-on-Chip Set 244K - 24 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9637,Agilent-014843 Human Whole Genome ChIP-on-Chip Set 244K - 25 of 25 (Feature Number version),in situ oligonucleotide,Homo sapiens,243504,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9638,Agilent-014818 Human Whole Genome ChIP-on-Chip Set 244K - 1 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9639,Agilent-014819 Human Whole Genome ChIP-on-Chip Set 244K - 2 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9640,Agilent-014820 Human Whole Genome ChIP-on-Chip Set 244K - 3 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9641,Agilent-014821 Human Whole Genome ChIP-on-Chip Set 244K - 4 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,1,2,Agilent Technologies,"Nov 12, 2009"
GPL9642,Agilent-014822 Human Whole Genome ChIP-on-Chip Set 244K - 5 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9643,Agilent-014823 Human Whole Genome ChIP-on-Chip Set 244K - 6 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9644,Agilent-014824 Human Whole Genome ChIP-on-Chip Set 244K - 7 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9645,Agilent-014825 Human Whole Genome ChIP-on-Chip Set 244K - 8 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9646,Agilent-014826 Human Whole Genome ChIP-on-Chip Set 244K - 9 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9647,Agilent-014827 Human Whole Genome ChIP-on-Chip Set 244K - 10 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9648,Agilent-014828 Human Whole Genome ChIP-on-Chip Set 244K - 11 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9649,Agilent-014829 Human Whole Genome ChIP-on-Chip Set 244K - 12 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9650,Agilent-014830 Human Whole Genome ChIP-on-Chip Set 244K - 13 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9651,Agilent-014831 Human Whole Genome ChIP-on-Chip Set 244K - 14 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9652,Agilent-014832 Human Whole Genome ChIP-on-Chip Set 244K - 15 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9653,Agilent-014833 Human Whole Genome ChIP-on-Chip Set 244K - 16 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9654,Agilent-014834 Human Whole Genome ChIP-on-Chip Set 244K - 17 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9655,Agilent-014835 Human Whole Genome ChIP-on-Chip Set 244K - 18 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9656,Agilent-014836 Human Whole Genome ChIP-on-Chip Set 244K - 19 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9657,Agilent-014837 Human Whole Genome ChIP-on-Chip Set 244K - 20 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9658,Agilent-014838 Human Whole Genome ChIP-on-Chip Set 244K - 21 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9659,Agilent-014839 Human Whole Genome ChIP-on-Chip Set 244K - 22 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9660,Agilent-014840 Human Whole Genome ChIP-on-Chip Set 244K - 23 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9661,Agilent-014841 Human Whole Genome ChIP-on-Chip Set 244K - 24 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL9662,Agilent-014843 Human Whole Genome ChIP-on-Chip Set 244K - 25 of 25 (Probe Name version),in situ oligonucleotide,Homo sapiens,237220,0,0,Agilent Technologies,"Nov 12, 2009"
GPL7644,Agilent Actinobacillus pleuropneumoniae 44K aCGH custom-array,in situ oligonucleotide,Actinobacillus pleuropneumoniae,32690,14,1,Lu Li,"Nov 11, 2009"
GPL8224,Kanazawa University/Hitachisoft AceGene Mouse Oligo Chip 30k 1 Chip Version,spotted oligonucleotide,Mus musculus,30000,54,1,Hiroshi Ootsuji,"Nov 11, 2009"
GPL9544,Salmonella typhimurium/typhi version 5,spotted oligonucleotide,Salmonella enterica subsp. enterica serovar Typhimurium,5958,18,1,Arunachalam Muthaiyan,"Nov 11, 2009"
GPL9549,Neisseria Version1.0.4,spotted oligonucleotide,Neisseria meningitidis,2079,6,1,Gino Baart,"Nov 11, 2009"
GPL9553,URGV Arabidopsis thaliana 34.6K CATMA_v5,spotted DNA/cDNA,Arabidopsis thaliana,34647,1884,97,Soubigou-Taconnat Ludivine,"Nov 11, 2009"
GPL9554,Songbird Neurogenomics Initiative 20K Array,spotted DNA/cDNA,Taeniopygia guttata,20160,692,22,Kirstin Replogle,"Nov 11, 2009"
GPL9556,454 GS 20 (Nicotiana attenuata),high-throughput sequencing,Nicotiana attenuata,0,2,1,GEO,"Nov 11, 2009"
GPL8539,Bdellovibrio bacteriovorus 194k oligo array version 1,in situ oligonucleotide,Bdellovibrio bacteriovorus HD100,193538,6,1,Carey Lambert,"Nov 10, 2009"
GPL9494,SMD Print_1539 Homo sapiens,spotted DNA/cDNA,Homo sapiens,44544,8,3,Patrick O Brown,"Nov 10, 2009"
GPL9495,SMD Print_1568,spotted DNA/cDNA,Homo sapiens,44544,6,2,Patrick O Brown,"Nov 10, 2009"
GPL9496,SMD Print_1524,spotted DNA/cDNA,Homo sapiens,44544,1,2,Patrick O Brown,"Nov 10, 2009"
GPL9497,SMD Print_1529 Homo sapiens,spotted DNA/cDNA,Homo sapiens,44544,55,5,Patrick O Brown,"Nov 10, 2009"
GPL9552,Illumina Genome Analyzer II (Mucor circinelloides),high-throughput sequencing,Mucor circinelloides,0,6,1,GEO,"Nov 10, 2009"
GPL7672,NimbleGen E. coli K12 8.5K,in situ oligonucleotide,Escherichia coli str. K-12 substr. MG1655,8508,36,2,Daniel M Stoebel,"Nov 09, 2009"
GPL9485,NimbleGen Mouse MM8 Deluxe Promoter Array,in situ oligonucleotide,Mus musculus,2137504,93,6,Joanne Attema,"Nov 09, 2009"
GPL9546,Illumina Genome Analyzer (Saccharomyces paradoxus),high-throughput sequencing,Saccharomyces paradoxus,0,1,2,GEO,"Nov 09, 2009"
GPL9529,UW-Madison Saccharomyces cerevisiae 380K tiling array 51mer oligos 2006-10-12,in situ oligonucleotide,Saccharomyces cerevisiae,379876,65,9,Christopher Lawrence Warren,"Nov 07, 2009"
GPL9539,Agilent_MIE Plasmodium berghei 4X44k Microarray,in situ oligonucleotide,Plasmodium berghei,44407,21,1,masao yuda,"Nov 06, 2009"
GPL9540,454 GS FLX (Hepatitis C virus),high-throughput sequencing,Hepatitis C virus,0,16,1,GEO,"Nov 06, 2009"
GPL7558,Print_1385,spotted DNA/cDNA,Helicobacter pylori,4032,37,4,Nina Reda Salama,"Nov 05, 2009"
GPL9527,Silkworm 23K oligo array version 2.0,spotted oligonucleotide,Bombyx mori,24288,56,9,Jiubo Liang,"Nov 05, 2009"
GPL9535,Illumina Genome Analyzer II (Mus musculus castaneus),high-throughput sequencing,Mus musculus castaneus,0,2,1,GEO,"Nov 05, 2009"
GPL9536,Illumina Genome Analyzer II (Mus musculus domesticus),high-throughput sequencing,Mus musculus domesticus,0,2,1,GEO,"Nov 05, 2009"
GPL9537,Illumina Genome Analyzer II (Mus musculus musculus),high-throughput sequencing,Mus musculus musculus,0,2,1,GEO,"Nov 05, 2009"
GPL9538,Illumina Genome Analyzer II (Mus spretus),high-throughput sequencing,Mus spretus,0,1,1,GEO,"Nov 05, 2009"
GPL8387,"UCSD, NimbleGen_E_coli_MG1655_371K Tiling_Array_2005",in situ oligonucleotide,Escherichia coli str. K-12 substr. MG1655,371034,99,9,Bernhard Palsson,"Nov 04, 2009"
GPL8940,[mjay] Custom Affymetrix Mouse Exon Junction Array,in situ oligonucleotide,Mus musculus,314489,18,5,Donny D Licatalosi,"Nov 04, 2009"
GPL9475,NimbleGen Human 400K/100bp oligo array,in situ oligonucleotide,Homo sapiens,146231,2,1,Eric Bouhassira,"Nov 04, 2009"
GPL9478,MusV29K,spotted DNA/cDNA,Mus musculus,9984,105,2,Isabelle Lesur Kupin,"Nov 04, 2009"
GPL9492,NimbleGen Human 400K/250bp oligo array,in situ oligonucleotide,Homo sapiens,312555,10,1,Eric Bouhassira,"Nov 04, 2009"
GPL6179,Eurogentec S. pombe IGR + ORF array (A290G and K060F),spotted DNA/cDNA,Schizosaccharomyces pombe,22176,20,1,Claes Gustafsson,"Nov 03, 2009"
GPL9429,JCVI PFGRC Streptococcus agalactiae 10K v1 array designed primarily based on strain 2603V/R,spotted oligonucleotide,Streptococcus agalactiae,3305,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9430,JCVI PFGRC Streptococcus agalactiae 10K v1 array designed primarily based on strain A909,spotted oligonucleotide,Streptococcus agalactiae,3305,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9431,JCVI PFGRC Streptococcus agalactiae 10K v1 array designed primarily based on strain NEM316,spotted oligonucleotide,Streptococcus agalactiae,3305,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9432,JCVI PFGRC Streptococcus agalactiae 10K v2 array designed primarily based on strain 2603V/R,spotted oligonucleotide,Streptococcus agalactiae,3305,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9433,JCVI PFGRC Streptococcus agalactiae 10K v2 array designed primarily based on strain A909,spotted oligonucleotide,Streptococcus agalactiae,3305,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9434,JCVI PFGRC Streptococcus agalactiae 10K v2 array designed primarily based on strain NEM316,spotted oligonucleotide,Streptococcus agalactiae,3305,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9438,JCVI PFGRC Chlamydia pneumoniae 10K v1 array designed primarily based on strain AR39,spotted oligonucleotide,Chlamydia pneumoniae,2565,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9439,JCVI PFGRC Chlamydia pneumoniae 10K v1 array designed primarily based on strain CWL029,spotted oligonucleotide,Chlamydia pneumoniae,2565,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9440,JCVI PFGRC Chlamydia pneumoniae 10K v1 array designed primarily based on strain J138,spotted oligonucleotide,Chlamydia pneumoniae,2565,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9441,JCVI PFGRC Chlamydia pneumoniae 10K v1 array designed primarily based on strain D/UW-3/CX,spotted oligonucleotide,Chlamydia pneumoniae,2565,0,0,PFGRC JCVI,"Nov 03, 2009"
GPL9520,AB SOLiD System (Homo sapiens),high-throughput sequencing,Homo sapiens,0,56,12,GEO,"Nov 03, 2009"
GPL9521,AB SOLiD System 2.0 (Drosophila melanogaster),high-throughput sequencing,Drosophila melanogaster,0,8,4,GEO,"Nov 03, 2009"
GPL9522,454 GS 20 (Mus musculus),high-throughput sequencing,Mus musculus,0,13,5,GEO,"Nov 03, 2009"
GPL9156,FSU NimbleGen Mouse 385K Whole Genome Tiling,in situ oligonucleotide,Mus musculus,384849,26,6,Ichiro Hiratani,"Nov 02, 2009"
GPL8311,MCGI4.6Kv1_CPG_Mouse_Array_UMCG,spotted DNA/cDNA,Mus musculus,5376,5,1,vincent bloks,"Nov 02, 2009"
GPL9154,NimbleGen Mouse 60-mer Expression Array 42.5K,in situ oligonucleotide,Mus musculus,42586,31,5,Ichiro Hiratani,"Nov 02, 2009"
GPL9518,Illumina Genome Analyzer (Aspergillus oryzae),high-throughput sequencing,Aspergillus oryzae,0,8,1,GEO,"Nov 02, 2009"
GPL7502,VMarray Homo sapiens 3.1K cancer apoptosis,spotted oligonucleotide,Homo sapiens,3099,37,4,Vid Mlakar,"Nov 01, 2009"
GPL8393,Proprietary Affymetrix NHP GeneChip® Array for Cynomolgus genome derived from Biogen Idec,in situ oligonucleotide,Macaca fascicularis,51886,6,1,Thomas B Knudsen,"Nov 01, 2009"
GPL8934,Queen conch (Strombus gigas) oligonucleotide microarray v1,in situ oligonucleotide,Strombus gigas,15208,31,5,Daniel James Spade,"Nov 01, 2009"
GPL9275,NimbleGen Human 2.1M array,in situ oligonucleotide,Homo sapiens,2162406,179,6,Akiko Doi,"Nov 01, 2009"
GPL9335,SMD H. sapiens 40K IMAGE cDNA array,spotted DNA/cDNA,Homo sapiens,11641,41,1,Kunju J Sridhar,"Nov 01, 2009"
GPL8302,Radiata pine 18K cDNA microarrays,spotted DNA/cDNA,Pinus radiata,18432,63,5,Xinguo Li,"Oct 31, 2009"
GPL8563,UCM-Medina-Apalmata-2058-v4,spotted DNA/cDNA,Acropora palmata,2058,22,1,Michael DeSalvo,"Oct 31, 2009"
GPL9458,Washington University/Genome Sequencing Center C. elegans 23K,spotted oligonucleotide,Caenorhabditis elegans,23232,175,8,C Michael Crowder,"Oct 31, 2009"
GPL7397,University of North Carolina School of Medicine Whole Human Genome Oligo Microarray G4112A (Probe Name version),in situ oligonucleotide,Homo sapiens,17125,161,1,Jonathan C Schisler,"Oct 30, 2009"
GPL8606,USP Schistosoma mansoni 4x44K oligo-array version 1.0,in situ oligonucleotide,Schistosoma mansoni,43426,94,9,Katia Cristina Pereira Oliveira,"Oct 29, 2009"
GPL9455,Cribi Mouse Operon v1.1 13.4K,spotted oligonucleotide,Mus musculus,13443,1,1,Rosa Mancinelli,"Oct 29, 2009"
GPL8436,miRXploreTM microarrays (865),spotted DNA/cDNA,Homo sapiens;Mus musculus;Rattus norvegicus,1471,22,2,Ute Bissels,"Oct 27, 2009"
GPL8437,miRNA microarrays (676),spotted DNA/cDNA,Homo sapiens;Mus musculus;Rattus norvegicus,117,2,1,Ute Bissels,"Oct 27, 2009"
GPL8438,miRXploreTM microarrays (781),spotted DNA/cDNA,Homo sapiens;Mus musculus;Rattus norvegicus,1053,7,1,Ute Bissels,"Oct 27, 2009"
GPL8439,miRXploreTM microarrays (834),spotted DNA/cDNA,Homo sapiens;Mus musculus;Rattus norvegicus,1417,3,2,Ute Bissels,"Oct 27, 2009"
GPL8440,miRXploreTM microarrays (856),spotted DNA/cDNA,Homo sapiens;Mus musculus;Rattus norvegicus,1422,14,2,Ute Bissels,"Oct 27, 2009"
