Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL8796,"UHN Yeast 6.4kv7","spotted DNA/cDNA","Saccharomyces cerevisiae",6218,20,2,"Ulises Urzua","Feb 14, 2010"
GPL9686,"Homo sapiens 3K Immunoarray2 HTLV-1 JH","spotted DNA/cDNA","Homo sapiens",3002,38,1,"Eduardo Hernandez","Feb 14, 2010"
GPL9498,"Wyeomyia smithii cDNA microarray (U of Oregon)","spotted DNA/cDNA","Wyeomyia smithii",19200,24,1,"Kevin James Emerson","Feb 13, 2010"
GPL10041,"D Steinhauser E.coli 4.4K Agilent Array","in situ oligonucleotide","Escherichia coli str. K-12 substr. MG1655",4400,122,1,"Szymon Jozefczuk","Feb 13, 2010"
GPL8176,"National Engineering Research Center mammalian microRNA microarray","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",3696,375,1,"wu jp","Feb 11, 2010"
GPL9336,"MHP Human 1Mb_Chr18 CGH array","spotted DNA/cDNA","Homo sapiens",3735,30,1,"George Poulogiannis","Feb 11, 2010"
GPL10027,"Agilent-017025 Human Whole Genome ChIP Tiling Array Set 1 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10028,"Agilent-017034 Human Whole Genome ChIP Tiling Array Set 2 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10029,"Agilent-017036 Human Whole Genome ChIP Tiling Array Set 3 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10030,"Agilent-017038 Human Whole Genome ChIP Tiling Array Set 4 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10031,"Agilent-017042 Human Whole Genome ChIP Tiling Array Set 5 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10032,"Agilent-017044 Human Whole Genome ChIP Tiling Array Set 6 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10033,"Agilent-017045 Human Whole Genome ChIP Tiling Array Set 7 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10034,"Agilent-017046 Human Whole Genome ChIP Tiling Array Set 8 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10035,"Agilent-017047 Human Whole Genome ChIP Tiling Array Set 9 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10036,"Agilent-017048 Human Whole Genome ChIP Tiling Array Set 10 of 10","in situ oligonucleotide","Homo sapiens",974016,1,1,"Agilent Technologies","Feb 11, 2010"
GPL10038,"Neisseria meningitidis MC58 hfq- mutant examination array","in situ oligonucleotide","Neisseria meningitidis MC58",37425,18,1,"Ryan S McClure","Feb 11, 2010"
GPL8175,"DKFZ human 8k BAC chip","spotted DNA/cDNA","Homo sapiens",8049,62,6,"Aurelie Ernst","Feb 10, 2010"
GPL8943,"2006-07-18_MM8_RefSeq_promoter","in situ oligonucleotide","Mus musculus",380409,32,8,"Philippe Collas","Feb 09, 2010"
GPL9793,"Affymetrix Human Exon 1.0 ST Array [CDF: HuEx-1_0-st-v2,coreR3,A20071112,EP]","in situ oligonucleotide","Homo sapiens",337421,58,4,"Gordon K Smyth","Feb 09, 2010"
GPL8186,"Chromosome 3 dedicated BAC/PAC array for arrayCGH","spotted DNA/cDNA","Homo sapiens",214,26,2,"Thomas Hussenet","Feb 08, 2010"
GPL8187,"Chromosome 3 dedicated BAC/PAC array with 3q26.3 tiling coverage for arrayCGH","spotted DNA/cDNA","Homo sapiens",306,5,2,"Thomas Hussenet","Feb 08, 2010"
GPL10008,"Oxford Gene Technology Chip2 Salmonella typhimurium microarray SL1344 strain product code: 010021","in situ oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",43452,47,7,"Brian Coombes","Feb 07, 2010"
GPL9990,"Agilent Burkholderia cenocepacia 11K","spotted oligonucleotide","Burkholderia cenocepacia",10724,12,1,"Deborah R. Yoder-Himes","Feb 06, 2010"
GPL10017,"WUSTL Yersinia pestis 15K array","spotted oligonucleotide","Yersinia pestis",15360,0,0,"Chris Minion","Feb 06, 2010"
GPL8160,"TIFR-Rat-8X15K v1.0","in situ oligonucleotide","Rattus norvegicus",15207,23,3,"Madhurima Benekareddy","Feb 05, 2010"
GPL10006,"RT2 miRNA Mouse Genome PCR Array","spotted DNA/cDNA","Mus musculus",384,35,1,"Zhiguang Li, Tao Chen","Feb 05, 2010"
GPL7792,"Pinctada maxima 5K","spotted DNA/cDNA","Pinctada maxima",5376,84,4,"Luke Gardner","Feb 04, 2010"
GPL8840,"Nimblegen Mouse HD2 whole genome","in situ oligonucleotide","Mus musculus",2123208,27,5,"Bas van Steensel","Feb 04, 2010"
GPL9454,"Affymetrix GeneChip Human Genome U133 Plus 2.0 Array [HGU133Plus2_Hs_ENST (v10) CDF]","in situ oligonucleotide","Homo sapiens",25710,41,2,"JAMIE A TIMMONS","Feb 04, 2010"
GPL10009,"Illumina Genome Analyzer (Brachypodium distachyon)","high-throughput sequencing","Brachypodium distachyon",0,2,1,"GEO","Feb 04, 2010"
GPL10010,"AB SOLiD System (Mus musculus)","high-throughput sequencing","Mus musculus",0,90,15,"GEO","Feb 04, 2010"
GPL9998,"Agilent Dano rerio 44K custom chip [Agilent-021643 Feature number version]","spotted oligonucleotide","Danio rerio",45220,7,1,"Håvard Aanes","Feb 03, 2010"
GPL8763,"C. coli design 1_slide ID #4649","in situ oligonucleotide","Campylobacter coli",2140,66,1,"Michael J Stanhope","Feb 02, 2010"
GPL8765,"C. coli design 2_slide ID #5543","in situ oligonucleotide","Campylobacter coli",2140,66,1,"Michael J Stanhope","Feb 02, 2010"
GPL10000,"[Tgondiia520372] Affymetrix Toxoplasma gondii Custom GeneChip (CDF: ToxoDB version 5)","in situ oligonucleotide","Toxoplasma gondii",7253,34,3,"David Roos","Feb 02, 2010"
GPL7697,"IU/UNC Coprinopsis cinerea ","spotted oligonucleotide","Coprinopsis cinerea",13440,83,6,"Claire Burns","Feb 01, 2010"
GPL8140,"Salmonella whole-genome custom Agilent array","in situ oligonucleotide","Salmonella enterica",4588,16,1,"Huaijun Zhou","Feb 01, 2010"
GPL8659,"Agilent Human miRNA Microarray Rel12.0","in situ oligonucleotide","Homo sapiens",319,34,1,"Kimryn Rathmell","Feb 01, 2010"
GPL9345,"Potato bacteria 19586 pathogenicity island array","in situ oligonucleotide","Streptomyces scabiei;Streptomyces turgidiscabies",282,12,1,"Panu Somervuo","Feb 01, 2010"
GPL9473,"Streptomyces scabiei (potato bacteria) 15758 oligo array","in situ oligonucleotide","Streptomyces scabiei;Streptomyces turgidiscabies",4032,27,1,"Panu Somervuo","Feb 01, 2010"
GPL9474,"Streptomyces scabiei (potato bacteria) 19585 oligo array","in situ oligonucleotide","Streptomyces scabiei;Streptomyces turgidiscabies",4032,1,1,"Panu Somervuo","Feb 01, 2010"
GPL9752,"Mmbe-Mouse-NIAID","spotted oligonucleotide","Mus musculus",18240,21,1,"Dong-Mi Shin","Feb 01, 2010"
GPL9765,"Agilent Clostridium perfringens 15K array","in situ oligonucleotide","Clostridium perfringens",15744,16,2,"Monot Marc","Feb 01, 2010"
GPL9788,"Turkey skeletal muscle long oligonucleotide (TSKMLO) microarray","spotted oligonucleotide","Meleagris gallopavo",12288,166,10,"Kelly R Sporer","Feb 01, 2010"
GPL9804,"JCOLL Zebrafish 189 qRT-PCR v1.0","RT-PCR","Danio rerio",189,18,1,"Julio M Coll","Feb 01, 2010"
GPL8712,"Affymetrix GeneChip Human Genome HG-U133 Plus 2 Array [CDF: Brainarray Version 11, HGU133Plus2_Hs_ENTREZG]","in situ oligonucleotide","Homo sapiens",17788,24,2,"Tobias Czymai","Jan 31, 2010"
GPL9991,"Hubrecht Rat 2.1M HX1","in situ oligonucleotide","Rattus norvegicus",2142096,56,4,"Victor Guryev","Jan 30, 2010"
GPL9960,"MRC Human IIR 0.2K v1","spotted oligonucleotide","Homo sapiens",200,112,1,"Hiroyuki Oshima","Jan 29, 2010"
GPL9962,"MRC Human IIR 37 v1","spotted oligonucleotide","Homo sapiens",37,112,1,"Hiroyuki Oshima","Jan 29, 2010"
GPL9988,"PGA/MGH mouse v1.1 oligonucleotide array","spotted oligonucleotide","Mus musculus",21167,8,1,"Stephen Francis Madden","Jan 29, 2010"
GPL9994,"Illumina Genome Analyzer (Acyrthosiphon pisum)","high-throughput sequencing","Acyrthosiphon pisum",0,1,2,"GEO","Jan 29, 2010"
GPL9436,"AgResearch, Rumen Microbial Genomics_Bpr_Mru_20K_v1_Print 121","spotted oligonucleotide","Butyrivibrio proteoclasticus B316;Methanobrevibacter ruminantium M1",6418,1,1,"Carl James Yeoman","Jan 28, 2010"
GPL9869,"SMD Print_1015 Homo sapiens","spotted DNA/cDNA","Homo sapiens",41472,23,1,"Lisa G.W. van Baarsen","Jan 28, 2010"
GPL9870,"SMD Print_1060 Homo sapiens","spotted DNA/cDNA","Homo sapiens",41472,2,1,"Lisa G.W. van Baarsen","Jan 28, 2010"
GPL9871,"SMD Print_1066 Homo sapiens","spotted DNA/cDNA","Homo sapiens",41472,5,1,"Lisa G.W. van Baarsen","Jan 28, 2010"
GPL9972,"Agilent_UNIFEGM Human 8x15k array v1.0","in situ oligonucleotide","Homo sapiens",14262,8,1,"Matteo Bovolenta","Jan 28, 2010"
GPL9949,"University of Groningen Bacillus cereus ATCC 14579 5k array (condensed)","spotted DNA/cDNA","Bacillus cereus ATCC 14579",5167,0,0,"Anne de Jong","Jan 27, 2010"
GPL9961,"32K_Mouse_Genome_Array_gene list","spotted oligonucleotide","Mus musculus",33696,6,1,"Bin Wan","Jan 27, 2010"
GPL9981,"UofT KB1 19.2K v2","spotted DNA/cDNA","dechlorinating enrichment culture KB-1",19200,6,1,"Elizabeth A Edwards","Jan 27, 2010"
GPL8102,"Custom Agilent Ciona intestinalis 2x22K Array","in situ oligonucleotide","Ciona intestinalis",42034,2,1,"Kaoru Mita","Jan 26, 2010"
GPL9967,"3D-Gene Mouse miRNA Oligo chip v13.0","spotted oligonucleotide","Mus musculus",728,4,2,"Satoshi Kondo","Jan 26, 2010"
GPL9969,"Illumina HumanOmni1 Genotyping BeadChip","oligonucleotide beads","Homo sapiens",1140419,0,0,"Guillermo Pita Macpherson","Jan 26, 2010"
GPL9970,"NimbleGen Danio rerio 385K Zv7 tiling array","in situ oligonucleotide","Danio rerio",350607,12,1,"Yong Zhang","Jan 26, 2010"
GPL9974,"Illumina mouseRef-8 v1.0a expression beadchip","oligonucleotide beads","Mus musculus",24341,8,1,"Lynn M Amon","Jan 26, 2010"
GPL9983,"Illumina Genome Analyzer II (Miscanthus x giganteus)","high-throughput sequencing","Miscanthus x giganteus",0,3,2,"GEO","Jan 26, 2010"
GPL8646,"UMCU_IBUMAD_mssa476_5741feat_genecops","spotted oligonucleotide","Staphylococcus aureus subsp. aureus MSSA476",5741,35,1,"Tessa E Pronk","Jan 24, 2010"
GPL8665,"Lewis-Sigler Institute Saccharomyces 12K [20060831_PMC]","spotted oligonucleotide","Saccharomyces bayanus;Saccharomyces cerevisiae",11520,18,2,"Maitreya J. Dunham","Jan 23, 2010"
GPL8666,"Lewis-Sigler Institute Saccharomyces 12K [20061110_PMC]","spotted oligonucleotide","Saccharomyces bayanus;Saccharomyces cerevisiae",11520,31,2,"Maitreya J. Dunham","Jan 23, 2010"
GPL8667,"Lewis-Sigler Institute Saccharomyces 13K [20070608MD_PMC]","spotted oligonucleotide","Saccharomyces bayanus;Saccharomyces cerevisiae",12288,121,2,"Maitreya J. Dunham","Jan 23, 2010"
GPL8668,"Lewis-Sigler Institute Saccharomyces 13K [20070627MD_PMC]","spotted oligonucleotide","Saccharomyces bayanus;Saccharomyces cerevisiae",12288,60,2,"Maitreya J. Dunham","Jan 23, 2010"
GPL8669,"Lewis-Sigler Institute Saccharomyces 13K [20070907MD_PMC]","spotted oligonucleotide","Saccharomyces bayanus;Saccharomyces cerevisiae",12288,23,2,"Maitreya J. Dunham","Jan 23, 2010"
GPL8670,"Lewis-Sigler Institute Saccharomyces 13K [20080530MD_PMC]","spotted oligonucleotide","Saccharomyces bayanus;Saccharomyces cerevisiae",12672,30,2,"Maitreya J. Dunham","Jan 23, 2010"
GPL9818,"NRC-BRI C. albicans expression microarray V2.0","spotted oligonucleotide","Candida albicans",7095,124,12,"Andre Nantel","Jan 22, 2010"
GPL9952,"Human 9K CGI Array","spotted DNA/cDNA","Homo sapiens",29952,17,1,"Kunlin Zhang","Jan 22, 2010"
GPL9966,"NRC-BRI human 19K cDNA spotted array","spotted DNA/cDNA","Homo sapiens",15067,60,1,"Andre Nantel","Jan 22, 2010"
GPL9965,"NHGRI Homo sapiens 28K cDNA array","spotted DNA/cDNA","Homo sapiens",30000,17,1,"Sean Davis","Jan 21, 2010"
GPL9334,"Aspen 7K Array version 2.1","spotted DNA/cDNA","Populus",6573,6,1,"Chung-Jui Tsai","Jan 21, 2010"
GPL9550,"SMD Print_1308 Homo sapiens","spotted DNA/cDNA","Homo sapiens",44544,8,3,"Michal Rajski","Jan 21, 2010"
GPL9551,"SMD Print_1451 Homo sapiens","spotted DNA/cDNA","Homo sapiens",49152,34,3,"Michal Rajski","Jan 21, 2010"
GPL9958,"Illumina Genome Analyzer II (Drosophila pseudoobscura)","high-throughput sequencing","Drosophila pseudoobscura",0,10,5,"GEO","Jan 21, 2010"
GPL9951,"Illumina Genome Analyzer (Arabidopsis thaliana; Cucumber mosaic virus (strain FNY))","high-throughput sequencing","Arabidopsis thaliana;Cucumber mosaic virus (strain FNY)",0,6,1,"GEO","Jan 20, 2010"
GPL9486,"Affymetrix GeneChip Human Genome U133 Plus 2.0 Array [CDF: Hs133P_Hs_ENST, version 10]","in situ oligonucleotide","Homo sapiens",27004,139,2,"Iain Gallagher","Jan 19, 2010"
GPL9944,"NimbleGen Human 2.1M array [HG18_CGH_LISOv1_HX1]","in situ oligonucleotide","Homo sapiens",2179164,1,1,"Jie Tang","Jan 19, 2010"
GPL9947,"454 GS FLX (Tetraodon nigroviridis)","high-throughput sequencing","Tetraodon nigroviridis",0,5,1,"GEO","Jan 19, 2010"
GPL9856,"Duke Taeniopygia guttata 45K","in situ oligonucleotide","Taeniopygia guttata",44969,272,4,"Osceola Whitney","Jan 16, 2010"
GPL9925,"Illumina Genome Analyzer (Crotalus atrox)","high-throughput sequencing","Crotalus atrox",0,3,1,"GEO","Jan 15, 2010"
GPL9928,"Illumina Genome Analyzer (Python regius)","high-throughput sequencing","Python regius",0,2,1,"GEO","Jan 15, 2010"
GPL9929,"Illumina Genome Analyzer (Corallus hortulanus)","high-throughput sequencing","Corallus hortulanus",0,2,1,"GEO","Jan 15, 2010"
GPL9930,"Illumina Genome Analyzer (Masticophis flagellum testaceus; Pantherophis obsoletus lindheimeri)","high-throughput sequencing","Coluber flagellum testaceus;Pantherophis obsoletus lindheimeri",0,3,1,"GEO","Jan 15, 2010"
GPL9906,"UCSF Mouse BAC 3K array","spotted DNA/cDNA","Mus musculus",2896,29,2,"Bing Huey","Jan 14, 2010"
GPL9909,"Illumina Genome Analyzer II (Apis mellifera)","high-throughput sequencing","Apis mellifera",0,8,3,"GEO","Jan 14, 2010"
GPL9911,"Illumina Genome Analyzer II (Ciona intestinalis)","high-throughput sequencing","Ciona intestinalis",0,4,2,"GEO","Jan 14, 2010"
GPL9912,"Illumina Genome Analyzer II (Coprinopsis cinerea)","high-throughput sequencing","Coprinopsis cinerea",0,9,3,"GEO","Jan 14, 2010"
GPL9913,"Illumina Genome Analyzer II (Laccaria bicolor)","high-throughput sequencing","Laccaria bicolor",0,2,1,"GEO","Jan 14, 2010"
GPL9914,"Illumina Genome Analyzer II (Nematostella vectensis)","high-throughput sequencing","Nematostella vectensis",0,20,2,"GEO","Jan 14, 2010"
GPL9915,"Illumina Genome Analyzer II (Phycomyces blakesleeanus)","high-throughput sequencing","Phycomyces blakesleeanus",0,2,1,"GEO","Jan 14, 2010"
GPL9916,"Illumina Genome Analyzer II (Physcomitrella patens)","high-throughput sequencing","Physcomitrella patens",0,10,4,"GEO","Jan 14, 2010"
GPL9917,"Illumina Genome Analyzer II (Postia placenta)","high-throughput sequencing","Postia placenta",0,2,1,"GEO","Jan 14, 2010"
GPL9918,"Illumina Genome Analyzer II (Selaginella moellendorffii)","high-throughput sequencing","Selaginella moellendorffii",0,2,1,"GEO","Jan 14, 2010"
GPL9919,"Illumina Genome Analyzer II (Tetraodon nigroviridis)","high-throughput sequencing","Tetraodon nigroviridis",0,3,1,"GEO","Jan 14, 2010"
GPL9920,"Illumina Genome Analyzer II (Tribolium castaneum)","high-throughput sequencing","Tribolium castaneum",0,1,1,"GEO","Jan 14, 2010"
GPL9921,"Illumina Genome Analyzer II (Uncinocarpus reesii)","high-throughput sequencing","Uncinocarpus reesii",0,2,1,"GEO","Jan 14, 2010"
GPL9922,"Illumina Genome Analyzer II (Volvox carteri)","high-throughput sequencing","Volvox carteri",0,5,3,"GEO","Jan 14, 2010"
GPL9857,"Agilent/SNU human 24M CGH array, 1 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9859,"Agilent/SNU human 24M CGH array, 2 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9874,"Agilent/SNU human 24M CGH array, 3 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9875,"Agilent/SNU human 24M CGH array, 4 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9876,"Agilent/SNU human 24M CGH array, 5 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9877,"Agilent/SNU human 24M CGH array, 6 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9878,"Agilent/SNU human 24M CGH array, 7 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9879,"Agilent/SNU human 24M CGH array, 8 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9880,"Agilent/SNU human 24M CGH array, 9 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9881,"Agilent/SNU human 24M CGH array, 10 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9882,"Agilent/SNU human 24M CGH array, 11 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9883,"Agilent/SNU human 24M CGH array, 12 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9884,"Agilent/SNU human 24M CGH array, 13 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9885,"Agilent/SNU human 24M CGH array, 14 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9888,"Agilent/SNU human 24M CGH array, 15 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9889,"Agilent/SNU human 24M CGH array, 16 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9890,"Agilent/SNU human 24M CGH array, 17 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9891,"Agilent/SNU human 24M CGH array, 18 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9892,"Agilent/SNU human 24M CGH array, 19 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9894,"Agilent/SNU human 24M CGH array, 20 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9895,"Agilent/SNU human 24M CGH array, 21 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9896,"Agilent/SNU human 24M CGH array, 22 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9897,"Agilent/SNU human 24M CGH array, 23 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL9898,"Agilent/SNU human 24M CGH array, 24 of 24 (Feature Number version)","in situ oligonucleotide","Homo sapiens",974016,34,3,"Dongwan Hong","Jan 13, 2010"
GPL8080,"Nimblegen Arabidopsis thaliana Whole Genome Tiling Array (385K) 3 of 3","in situ oligonucleotide","Arabidopsis thaliana",385991,9,2,"Giltsu Choi","Jan 12, 2010"
GPL8884,"Drosophila pseudoobscura 25.7K","in situ oligonucleotide","Drosophila pseudoobscura",25699,42,2,"Carlos Alberto Machado","Jan 12, 2010"
